subtipo_objeto_robado;nombre_objeto;fecha_evento;nombre_provincia;tipo_delito
ARMA DE FUEGO;REVÓLVERES;27/10/2023;MANABI;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;CARTUCHERAS;27/10/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;27/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;27/10/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;27/10/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;27/10/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;27/10/2023;PICHINCHA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;RIFLES;27/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;27/10/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;27/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;27/10/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;27/10/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;27/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;27/10/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;27/10/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;28/10/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;28/10/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;28/10/2023;ORELLANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;28/10/2023;ZAMORA CHINCHIPE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;28/10/2023;ZAMORA CHINCHIPE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;28/10/2023;ZAMORA CHINCHIPE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;28/10/2023;ZAMORA CHINCHIPE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;28/10/2023;ZAMORA CHINCHIPE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;28/10/2023;ZAMORA CHINCHIPE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;28/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;28/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;28/10/2023;GUAYAS;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMA DE FUEGO;PISTOLAS;28/10/2023;GUAYAS;DELITOS CONTRA LA LIBERTAD PERSONAL
ARMA DE FUEGO;ESCOPETA;28/10/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;28/10/2023;COTOPAXI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;28/10/2023;MAR TERRITORIAL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;28/10/2023;ESMERALDAS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;28/10/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;ESCOPETA;28/10/2023;COTOPAXI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;28/10/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;28/10/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;28/10/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;28/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;28/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;28/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;28/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;28/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;28/10/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;28/10/2023;LOS RIOS;DELITOS CONTRA LA INTEGRIDAD SEXUAL Y REPRODUCTIVA
ARMA DE FUEGO;REVÓLVERES;28/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;28/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;28/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;29/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARABINAS;29/10/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;FUSILES;29/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;29/10/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;29/10/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;29/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;29/10/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;AMETRALLADORAS;29/10/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;29/10/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;29/10/2023;COTOPAXI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;29/10/2023;GUAYAS;DELITOS CONTRA LA INTEGRIDAD PERSONAL
ARMA DE FUEGO;REVÓLVERES;29/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA
ARMA DE FUEGO;PISTOLAS;29/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACIÓN PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;29/10/2023;GUAYAS;DELITO
ARMA DE FUEGO;PISTOLAS;29/10/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;29/10/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;29/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;29/10/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;29/10/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;29/10/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;30/10/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;30/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;30/10/2023;MANABI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;30/10/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;30/10/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;30/10/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;30/10/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;30/10/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;30/10/2023;ORELLANA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;30/10/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;30/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;30/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;30/10/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;30/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;30/10/2023;LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;30/10/2023;DMQ;DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO
ARMA DE FUEGO;REVÓLVERES;30/10/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;30/10/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;30/10/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;30/10/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;30/10/2023;BOLIVAR;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;30/10/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;30/10/2023;CARCHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;30/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;OTROS;31/10/2023;AZUAY;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;31/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;31/10/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;31/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;31/10/2023;AZUAY;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;31/10/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;31/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;31/10/2023;TUNGURAHUA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;31/10/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;31/10/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;31/10/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;31/10/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;ESCOPETA;31/10/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;31/10/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;31/10/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;31/10/2023;DMQ;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;31/10/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;31/10/2023;ZAMORA CHINCHIPE;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;31/10/2023;GUAYAS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;1/11/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;1/11/2023;NAPO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS;1/11/2023;CAÑAR;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;1/11/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;OTROS ARMAS CORTAS;1/11/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;1/11/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;1/11/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;1/11/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;1/11/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARTUCHERAS;1/11/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;ESMERALDAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;1/11/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;MANABI;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;MANABI;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA
ARMA DE FUEGO;CARABINAS;1/11/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;1/11/2023;SANTA ELENA;DELITOS CONTRA EL DERECHO A LA CULTURA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;1/11/2023;DMG;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;1/11/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;1/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;1/11/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;1/11/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;1/11/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;PICHINCHA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;1/11/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;1/11/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;SUBAMETRALLADORA;1/11/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;1/11/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;1/11/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;1/11/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;2/11/2023;LOS RIOS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;CARTUCHERAS;2/11/2023;LOS RIOS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;2/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;FUSILES;2/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;2/11/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;2/11/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;2/11/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;2/11/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;2/11/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;2/11/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;2/11/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;2/11/2023;MANABI;BOLETAS
ARMA DE FUEGO;PISTOLAS;2/11/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;2/11/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;2/11/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;2/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;2/11/2023;DMG;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;CARABINAS;2/11/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;LOS RIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARABINAS;2/11/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;2/11/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;PISTOLAS;2/11/2023;SANTO DOMINGO DE LOS TSACHILAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;2/11/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;2/11/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;2/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;2/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;2/11/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;2/11/2023;LOS RIOS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;2/11/2023;LOS RIOS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;REVÓLVERES;2/11/2023;LOS RIOS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
ARMA DE FUEGO;PISTOLAS;3/11/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;3/11/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;3/11/2023;MANABI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;ESCOPETA;3/11/2023;EL ORO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;3/11/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;3/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;3/11/2023;DMG;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;CARTUCHERAS;3/11/2023;IMBABURA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;3/11/2023;DMQ;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;3/11/2023;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;3/11/2023;DMG;DELITO
ARMA DE FUEGO;PISTOLAS;3/11/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
ARMA DE FUEGO;REVÓLVERES;3/11/2023;GUAYAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;REVÓLVERES;3/11/2023;SUCUMBIOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA
ARMA DE FUEGO;PISTOLAS;3/11/2023;EL ORO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
